Site_ID,Site_Type,Site_Name,State,Latitude,Longitude,Lat_Long_Datum,Lat_Long_Source,Elevation_in_Meters,Elevation_Source,Degree_of_Development_Surrounding_Site,Landscape_Description,Proximity_to_Road,Proximity_to_Permanent_Water,Area_of_Site,Type_of_Forest_at_Site,Presence_of_Slope,Location_Relative_to_Slope,Slope_Aspect,Presence_of_Domesticated_Cats,Presence_of_Domesticated_Dogs,Presence_of_Domesticated_Animals,Presence_of_Garden,Presence_of_Bird_Feeder,Presence_of_Nesting_Box,Presence_of_Fruit,Presence_of_Birdbath,Presence_of_Other_Features_Designed_to_Attract_Animals,Site_Comments,Site_Registration_Date,num_individuals,num_records,group_name,
"316","Personal","PPN_9060001","CT","41.764000","-72.725998","WGS84","User","52","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9060001","","1","56",""
"319","Personal","PPN_9070001","DE","39.827293","-75.615807","WGS84","Google Maps","114","Auto-USGS-WebService","Rural","Forest or woodland","","","","Mostly deciduous trees (for example, maple or larch)","","At the bottom of the slope or in a valley between slopes","South","","","","","","","","","","Plant Phenology Network station PPN_9070001.  This location is behind and beside the NE corner of our house.  There is a small grass yard to the north and east and then a 140 acre nature preserve.  The hill on the nature preserve is about 40 yds. north of these plants.  There is a small stream about 30 yds. north. The fire road at the top of the hill is where the chase scene in The Village was filmed.","","3","15",""
"329","Personal","PPN_9090007","GA","34.059723","-84.191948","WGS84","Google Maps","306","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","100 ft","200 yd","5000 ft2","","","","","","","","","","","","","","Plant Phenology Network station PPN_9090007","","1","11",""
"333","Personal","PPN_9110001","IL","42.044670","-87.693222","WGS84","Google Maps","183","Auto-USGS-WebService","Other (please describe in comments box)","Other (please describe in the comments section)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Plant Phenology Network station PPN_9110001  In this past year a large townhouse development has been built just south within 25 feet of the southern most lilac increasing the amount of shade in my front yard and possibly could influence the timing of the bloom cycle.","","3","207",""
"334","Personal","PPN_9110002","IL","42.164131","-88.004135","WGS84","User","225","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9110002","","5","20",""
"338","Personal","PPN_9110006","IL","40.762005","-89.472076","WGS84","User","239","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9110006","","8","82",""
"340","Personal","PPN_9110008 Herb's House","IL","37.918819","-89.825600","WGS84","Google Maps","189","Auto-USGS-WebService","Urban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Plant Phenology Network station PPN_9110008","","1","40",""
"344","Personal","PPN_9110013","IL","42.039810","-87.908333","WGS84","User","198","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9110013","","1","2",""
"347","Personal","PPN_9110020","IL","41.977200","-89.896103","WGS84","User","250","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9110020","","48","228",""
"352","Personal","PPN_9110025","IL","41.417000","-90.468903","WGS84","User","726","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9110025","","1","5",""
"354","Personal","PPN_9110027","IL","41.498451","-90.485657","WGS84","User","690","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9110027","","14","20",""
"356","Personal","PPN_9120002","IN","41.615849","-87.026398","WGS84","Google Maps","194","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9120002","","2","57",""
"363","Personal","PPN_9120011","IN","38.925301","-87.009003","WGS84","User","149","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9120011","","1","4",""
"366","Personal","PPN_9120014","IN","39.691502","-86.393799","WGS84","User","218","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9120014","","3","15",""
"369","Personal","PPN_9120017","IN","39.969398","-86.080803","WGS84","User","236","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9120017","","1","6",""
"372","Personal","PPN_9120022","IN","39.713974","-86.090340","WGS84","User","247","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9120022","","1","6",""
"374","Personal","PPN_9120024","IN","38.059898","-87.641197","WGS84","User","161","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9120024","","3","170",""
"376","Personal","PPN_9120027","IN","41.533173","-86.019135","WGS84","User","240","","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9120027","","3","100",""
"379","Personal","PPN_9120030","IN","41.631470","-86.291061","WGS84","User","274","","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9120030","","23","2063",""
"384","Personal","PPN_9120036","IN","41.214497","-85.126816","WGS84","Google Maps","262","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9120036","","4","303",""
"386","Personal","PPN_9130002","IA","42.310001","-92.190002","WGS84","User","251","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9130002","","1","10",""
"388","Personal","PPN_9130004","IA","41.000000","-91.000000","WGS84","User","220","","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9130004","","1","4",""
"393","Personal","PPN_9130010","IA","41.268902","-95.790100","WGS84","User","338","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9130010","","4","115",""
"395","Personal","PPN_9130013","IA","41.773861","-93.724731","WGS84","User","295","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9130013","","2","6",""
"398","Personal","PPN_9140003","KS","37.536110","-97.400238","WGS84","User","393","","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9140003","","2","10",""
"399","Personal","PPN_9140004","KS","38.974800","-94.869904","WGS84","User","296","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9140004","","1","1",""
"400","Personal","PPN_9140005","KS","37.498833","-100.021591","WGS84","Google Maps","790","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","A mixture of evergreen and deciduous trees","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Plant Phenology Network station PPN_9140005","","2","384",""
"402","Personal","PPN_9140007","KS","39.690102","-100.028198","WGS84","User","747","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9140007","","4","6",""
"404","Personal","PPN_9140009","KS","38.255318","-95.749199","WGS84","Google Maps","331","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9140009","","2","5",""
"406","Personal","PPN_9140011","KS","37.776901","-97.951797","WGS84","User","468","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9140011","","6","78",""
"414","Personal","PPN_9170001","ME","44.277962","-70.315315","WGS84","User","150","Auto-USGS-WebService","Rural","Forest or woodland","","","","A mixture of evergreen and deciduous trees","","In the middle of the slope","Southeast","","","","","","","","","","Plant Phenology Network station PPN_9170001","","28","880",""
"416","Personal","PPN_9180001","MD","39.255596","-76.702560","WGS84","Google Maps","44","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9180001","","2","87",""
"418","Personal","PPN_9180003","MD","38.888126","-76.553368","WGS84","User","13","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9180003","","2","1544",""
"419","Personal","PPN_9180004","MD","38.992573","-76.847481","WGS84","Google Maps","65","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","100 ft","4000 ft","300 ft2","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","1","","","","","","SubPlant Phenology Network station PPN_9180004","","1","15",""
"430","Personal","PPN_9190009","MA","42.323002","-71.647003","WGS84","User","92","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9190009","","7","54",""
"433","Personal","PPN_9190014","MA","42.320000","-72.629997","WGS84","User","41","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9190014","","1","4",""
"439","Personal","PPN_9200004","MI","46.727699","-88.288101","WGS84","User","408","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9200004","","1","3",""
"441","Personal","PPN_9200007","MI","43.549999","-86.080002","WGS84","","219","User","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Plant Phenology Network station PPN_9200007","","7","417",""
"443","Personal","PPN_9200010","MI","42.304653","-83.701180","WGS84","Google Maps","276","Auto-USGS-WebService","Suburban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","70 ft","600 yd","500 sqyd","","","","","","","","1","","","","","","Plant Phenology Network station PPN_9200010","","5","10100",""
"444","Personal","Home","MI","42.383965","-83.571907","WGS84","Google Maps","269","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9200011","","33","775",""
"447","Personal","PPN_9210001","MN","44.956001","-93.499001","WGS84","User","287","","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9210001","","1","2",""
"448","Personal","PPN_9210002","MN","45.070000","-93.379997","WGS84","","268","Auto-USGS-WebService","Urban","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","20 ft","0.5 mi","0.1 ac","Mostly deciduous trees (for example, maple or larch)","No, the surrounding terrain is relatively flat","","","1","1","","1","","","1","","","Plant Phenology Network station PPN_9210002","","3","5",""
"451","Personal","PPN_9210006","MN","45.769402","-94.149597","WGS84","User","329","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9210006","","2","90",""
"454","Personal","PPN_9210010","MN","47.593399","-93.839699","WGS84","User","404","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9210010","","1","1",""
"456","Personal","PPN_9239902","MO","38.509499","-90.834602","WGS84","User","170","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9239902","","1","5",""
"457","Personal","PPN_9239903","MO","38.938702","-94.355499","WGS84","User","288","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9239903","","3","156",""
"458","Personal","PPN_9239907","MO","39.239700","-94.677803","WGS84","User","304","Auto-USGS-WebService","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9239907","","1","5",""
"459","Personal","PPN_9239908","MO","36.524502","-92.751999","WGS84","User","234","","","","","","","","","","","","","","","","","","","","Plant Phenology Network station PPN_9239908","","15","4960",""
"463","Personal","PPN_9239912","MO","37.427532","-92.958176","WGS84","User","391","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","","","","","No, the surrounding terrain is relatively flat","","","","","","","","","","","","Plant Phenology Network station PPN_9239912","","4","749",""
"464","Personal","PPN_9239913","MO","37.918934","-91.437325","WGS84","Google Maps","323","Auto-USGS-WebService","Rural","Landscaped area (such as vegetable or flower garden, lawn, arboretum)","1.5 mi","0.5 mi","1 ac","","","","","","","","","","","","","","Plant Phenology Network station PPN_9239913","","3","234",""
