UID,Gratton_ID,Site_ID,DateAB,Date_,DOY,YEAR,County,Latitude,Longitude,Growth_Sta,Aphids_cou,Percentage,Ave_Aphids,UTMX,UTMY,MNN,DFF,ROI,SOS,ROD,EOS,MESS,RSQ,LGS,MID,GRN,pet_Ave,petDOY,petcumDOY,ndv_Ave,ndvDOY,ndvcumDOY,gddDOY,gddSEAS,gddMAX,gddSOS,gddROI,gddRSQ
101,2003102A,1802003A,A,8/19/2003 0:00,231,2003,Eau Claire,44.69123,-91.58951,R3,47.55,100,47.55,136334.421,4958905.476,2530.473548,5937.917127,0.072783515,126.6318257,-0.049418398,290.5955682,2,0.859501645,163.9637425,208.6136969,4234.195338,251.9009662,450.8888889,8893.111111,5167.942435,7991.324324,157607.7844,1072.612522,814.9559998,1549.9338,204.8535108,0.034221801,0.999159641
102,2003103A,1802003A,A,8/6/2003 0:00,218,2003,La Crosse,43.85173,-91.1455,R2,133,100,133,166799.7024,4863763.435,2465.254561,6309.870114,0.054118575,128.8164202,-0.045793918,291.3895224,2,0.887444995,162.5731022,210.1029713,4387.562338,264.3521739,510.8,8387,5239.965335,8476.891892,142009.8378,955.1094835,865.2608267,1632.142344,205.0678019,0.034270517,0.9992181
103,2003104A,1812003A,A,8/6/2003 0:00,218,2003,La Crosse,44.02121,-91.13571,R3,177,100,177,168531.1446,4882549.372,1934.007387,7057.638381,0.039846286,139.5479657,-0.042416909,284.3888811,2,0.901028216,144.8409155,211.9684234,4495.822884,258.5120773,499.5555556,8309.222222,4695.74379,8427.297297,125878.3495,939.1178385,872.6525622,1605.17448,204.9657458,0.034137348,0.999196936
104,2003105A,1812003A,A,8/19/2003 0:00,231,2003,Pepin,44.62226,-92.02327,R4,8.1,75,10.13,101489.7483,4953276.502,1801.942369,9585.464755,0.033619319,154.8002437,-0.030816066,252.8712208,2,0.870208427,98.07097718,203.8357322,5693.703562,246.673913,435,8780.666667,4327.377822,7272,136670.8505,1049.858832,744.7152948,1521.064373,205.0929944,0.034183713,0.999178093
105,2003106A,1822003A,A,8/6/2003 0:00,218,2003,La Crosse,43.93178,-90.97509,R3,75,100,75,180925.9278,4871981.45,1877.123117,6377.331756,0.044290801,126.6940115,-0.043368693,295.1071045,2,0.889796913,168.4130929,210.900558,4127.227437,256.1449275,501.6666667,8222.888889,4775.679968,8202.405405,127946.6839,872.9353841,800.7069946,1503.247647,205.5977455,0.034811881,0.99916199
106,2003107A,1832003A,A,8/19/2003 0:00,231,2003,Buffalo,44.33607,-91.77301,R4,638.75,100,638.75,119484.2876,4920290.141,2173.233265,6641.054642,0.070449327,125.8489266,-0.051526315,285.825901,2,0.903968349,159.9769744,205.8374138,4407.143954,257.294686,445.2222222,9142.333333,5054.357716,8356.777778,156498.5886,1097.617405,810.1771747,1589.73964,204.7817929,0.033782993,0.99919357
107,2003108A,1832003A,A,8/6/2003 0:00,218,2003,Monroe,43.87328,-90.8293,R3,85,100,85,192327.3291,4864929.676,1612.887018,7819.383526,0.032110256,142.7957864,-0.03594364,283.7028925,2,0.874123544,140.9071062,213.2493395,4716.135272,255.3285024,474.4444444,8028.111111,4570.499828,8223.756757,121719.7488,931.8116319,878.9583907,1591.078449,205.055316,0.034365608,0.999228434
108,2003109A,1842003A,A,8/19/2003 0:00,231,2003,Buffalo,44.13849,-91.69142,R4,1070.05,100,1070.05,124732.6419,4897966.154,1736.317196,7062.927842,0.046533791,125.9108249,-0.04604811,290.7750792,2,0.910461582,164.8642543,208.3429521,4399.622519,263.3864734,459.4444444,9252,4886.152686,8397.135135,149405.3649,1140.376628,863.8696617,1649.330917,204.6590384,0.033747786,0.999227178
109,2003110A,1842003A,A,8/6/2003 0:00,218,2003,Monroe,43.78362,-90.67647,R3,47,100,47,204164.3041,4854412.512,1604.736865,6127.137251,0.064570074,108.9472417,-0.05619437,312.5172006,2,0.874867931,203.5699589,210.7322211,3865.937058,252.4009662,478,8092,4978.923862,8074.513514,132076.5247,889.0556641,807.5461777,1522.72082,205.3538351,0.034800239,0.999194251
110,2003111A,1852003A,A,8/19/2003 0:00,231,2003,Buffalo,44.40749,-91.56645,R4,2462.5,100,2462.5,136395.6782,4927283.566,1986.003638,6950.064112,0.054032283,123.8827955,-0.044383496,291.5847998,3,0.905829526,167.7020043,207.7337977,4468.033875,249.47343,446.5555556,8806.333333,5136.982472,8326.459459,157719.6599,1068.127713,804.569543,1546.717342,204.8678782,0.033932828,0.999153231
111,2003112A,1852003A,A,8/6/2003 0:00,218,2003,Monroe,43.80963,-90.4336,R2,70,100,70,223828.4158,4856461.337,1800.518408,6440.692543,0.062991772,115.5241869,-0.052117229,306.6861852,2,0.899827078,191.1619983,211.105186,4120.605475,247.5676329,477.6666667,8005.555556,5130.456864,7748.882353,136550.7184,847.2061632,773.9652572,1448.098808,205.3334979,0.035217223,0.999173204
112,2003113A,1862003A,A,8/6/2003 0:00,218,2003,Monroe,43.93057,-90.39731,R3,66,100,66,227300.095,4869773.922,2122.832553,5889.346516,0.067238688,116.4961714,-0.05141166,308.853539,2,0.88174969,192.3573676,212.6748552,4006.089534,252.9492754,476.4444444,8090.888889,5184.402518,8020,137309.4888,871.8003472,803.5213153,1488.95927,205.1483996,0.034705415,0.999209828
113,2003114A,1862003A,A,8/19/2003 0:00,231,2003,Trempealeau,44.39675,-91.42277,R2,150.5,100,150.5,147772.1321,4925461.209,1568.285822,6173.095976,0.059254601,116.0875203,-0.040703344,301.5981497,1,0.860994369,185.5106294,208.842835,3870.690899,245.3671498,428.7777778,8762.888889,4649.973784,7000.405405,141449.5238,1059.032878,803.955893,1531.748625,204.85458,0.034058303,0.999147486
115,2003116A,1882003A,A,8/6/2003 0:00,218,2003,Door,44.72367,-87.37677,R3,420,100,420,470162.3713,4952323.421,1452.636672,10182.06032,0.032475615,156.5961683,-0.023009794,270.8957746,2,0.89352379,114.2996063,213.7459714,5817.348497,222.9613527,397.1111111,7124.666667,4483.15531,8191.405405,111715.2794,642.7807075,615.042538,1158.977305,210.0905823,0.040620391,0.999342003
116,2003117A,1882003A,A,8/7/2003 0:00,219,2003,Sauk,43.30033,-90.07354,R4,183,100,183,250697.1535,4798754.998,2517.761981,5755.074511,0.070382998,118.3524388,-0.055945095,303.7151673,2,0.88250196,185.3627284,211.033803,4136.418246,254.4637681,465.7777778,8183.111111,5407.724869,6618.861111,144020.1278,874.1445313,784.010287,1491.968796,206.6710626,0.035314118,0.999356885
117,2003118A,1892003A,A,8/6/2003 0:00,218,2003,Kewaunee,44.57892,-87.62246,R3,680,100,680,450582.6137,4936363.897,1288.936743,7349.079943,0.046579729,127.8200634,-0.029342177,310.9655002,2,0.904550217,183.1454368,219.3927818,4319.008343,229.7560386,410.7777778,7391.555556,4818.915855,8374.513514,118978.6969,648.5129666,643.0007162,1159.368374,209.5746625,0.040258354,0.999357851
118,2003119A,1892003A,A,8/7/2003 0:00,219,2003,Sauk,43.40915,-90.14998,R3,945,100,945,244953.1593,4811072.28,1801.235304,5616.704534,0.071616263,112.4281277,-0.061101584,306.864201,1,0.883154921,194.4360734,209.6461643,3708.969919,254.1690821,462.6666667,8138.777778,4761.856349,5673.571429,127697.9436,871.8695747,769.6282437,1481.198616,206.2697166,0.035330762,0.99932273
120,2003121A,1902003A,A,8/7/2003 0:00,219,2003,Sauk,43.54944,-90.16949,R4,84,100,84,243967.092,4826713.779,2105.288235,5870.924906,0.064605322,123.149092,-0.049564065,298.8567654,2,0.893506393,175.7076734,211.0029287,3988.106571,251.4009662,456,8058.111111,4896.569834,7504.351351,132178.5058,864.5792643,776.1913441,1463.497368,205.9027904,0.035344273,0.999272747
122,2003123A,1912003A,A,8/7/2003 0:00,219,2003,Sauk,43.4823,-90.00618,R4,169,100,169,256890.3457,4818766.432,2004.78615,6253.377564,0.051423356,124.756321,-0.052062639,298.4704959,2,0.900901817,173.7141748,211.6134085,4129.081857,249.0217391,446.5555556,0,4946.279326,8433.540541,132497.1184,873.4296875,787.7225773,1481.71384,206.1609912,0.035222232,0.999329495
124,2003125A,1922003A,A,8/7/2003 0:00,219,2003,Sauk,43.359,-89.79102,R4,154,100,154,273832.2187,4804465.964,1875.453251,7810.505986,0.033800156,144.4303038,-0.035947244,281.9810148,3,0.890481211,137.5507109,213.2056593,4842.979619,256.8647343,447.7777778,7994.666667,4761.927454,8741.567568,127532.8067,835.3345269,770.8502317,1402.421454,205.2876358,0.035700725,0.999233832
126,2003127A,1932003A,A,8/12/2003 0:00,224,2003,Rusk,45.39753,-91.39139,R4,413,100,413,156297.3935,5036499.654,1484.749069,6862.094742,0.061944705,123.3032313,-0.058432147,291.3416929,2,0.88742765,168.0384616,207.3224621,4173.421906,233.4541063,446.3333333,8760.777778,4613.79552,8094.567568,134408.4457,793.8880751,645.5952377,1269.257895,206.1111893,0.036565095,0.999040635
127,2003128A,1942003A,A,8/12/2003 0:00,224,2003,Rusk,45.42679,-91.0802,R4,219,100,219,180817.9608,5038465.841,1379.249623,7201.081543,0.055042538,129.4750227,-0.041092272,291.9590091,2,0.914516211,162.4839864,210.7170159,4290.165583,235.5048309,453.5555556,7931.111111,4535.534029,8174.756757,128680.0248,806.9557834,684.6967834,1297.235266,206.1528918,0.035734651,0.999029103
128,2003129A,1952003A,A,8/13/2003 0:00,225,2003,Brown,44.37199,-87.98593,R3,168,100,168,421449.3921,4913662.948,908.5591544,10281.2825,0.029757595,160.7925476,-0.026458271,284.4749939,2,0.920567811,123.6824463,222.6337707,5594.920826,231.7463768,474,7975.777778,4241.262739,8329.783784,108928.7076,814.0169271,775.5612304,1295.384686,208.0452179,0.038225304,0.999349272
129,2003130A,1952003A,A,8/12/2003 0:00,224,2003,Rusk,45.41206,-91.8478,R4,425,100,425,120674.018,5040168.871,932.5004683,6983.985003,0.039361757,131.3449588,-0.048464389,292.175225,2,0.887719028,160.8302662,211.7600919,3958.242736,230.4903382,447,7901.777778,3971.320487,7647.756757,115265.7275,850.3292643,724.8133731,1355.712341,205.9470816,0.036399544,0.999112948
130,2003131A,1962003A,A,8/13/2003 0:00,225,2003,Brown,44.29698,-88.11356,R2,342.25,100,342.25,411167.7009,4905461.523,1127.998067,7726.278745,0.039438877,134.8789335,-0.025176012,296.5712643,2,0.897471048,161.6923308,215.7250989,4427.138406,234.3671498,470.5555556,7846.888889,4384.131416,7957.783784,117837.4776,841.3851997,734.237932,1333.191766,207.5358242,0.037679931,0.999349309
131,2003132A,1962003A,A,8/12/2003 0:00,224,2003,Rusk,45.57434,-91.82678,R4,1673,100,1673,123404.3894,5058097.446,841.1502085,8092.930615,0.037586178,127.0330141,-0.05579088,286.2952322,3,0.907020912,159.2622181,206.6641231,4467.040412,237.5652174,453.5555556,7970.888889,4334.472126,8248.513514,128222.0523,826.5924479,667.7055105,1320.404566,206.0936943,0.036494022,0.999091638
132,2003133A,1972003A,A,8/13/2003 0:00,225,2003,Calumet,44.19228,-88.20398,R4,200.25,100,200.25,403784.0472,4893934.046,1498.101082,8514.524369,0.039769208,147.0612198,-0.031885699,284.1023074,1,0.926552758,137.0410875,215.5817636,5006.312726,235.7125604,473,8143.222222,4614.643598,8452.297297,125929.2271,856.9681532,750.6753866,1354.619783,207.2086929,0.037348715,0.999361023
133,2003134A,1972003A,A,8/12/2003 0:00,224,2003,Rusk,45.78285,-91.87205,R4,101,100,101,121285.0934,5081475.022,1947.845279,6880.132385,0.061283675,127.9015617,-0.072503827,280.1692597,2,0.898418136,152.267698,204.0354107,4413.988832,243.0434783,459.8888889,8069.666667,4794.003574,8527.027027,145318.6509,841.9331597,663.4003926,1354.528268,206.2908896,0.035709485,0.9990821
134,2003135A,1982003A,A,8/13/2003 0:00,225,2003,Burnett,45.81954,-92.11294,R4,1975,100,1975,102823.0202,5086723.201,1664.39737,6708.151023,0.048865018,132.7694411,-0.060414681,278.5710219,2,0.882166706,145.8015808,205.6702315,4186.274197,239.5217391,453.1111111,8193.111111,4320.074618,7852.837838,131590.1892,864.3947483,689.4869581,1376.765087,206.3577456,0.03557362,0.999121053
136,2003137A,1992003A,A,8/13/2003 0:00,225,2003,Polk,45.54626,-92.48884,R4,844,100,844,71538.15525,5058307.855,1176.305899,7242.261889,0.051271721,129.4130734,-0.059424731,285.382504,2,0.909303203,155.9694306,207.3977887,4209.283894,245.1352657,456.4444444,8201.444444,4242.482982,8122.189189,125318.2566,898.6253255,723.7263194,1420.452639,205.84064,0.035577708,0.999168457
137,2003138A,2002003A,A,8/13/2003 0:00,225,2003,Polk,45.25237,-92.37831,R2,2030,100,2030,77977.15259,5025074.406,1284.017585,7022.916599,0.056657186,123.8377972,-0.054370923,287.2193318,3,0.881632425,163.3815346,205.5285645,4153.467092,245.9009662,450.6666667,8351.777778,4396.811158,8117.72973,132521.2129,932.8409288,738.9779803,1470.073814,205.5759313,0.035565836,0.999179845
138,2003139A,2002003A,A,8/14/2003 0:00,226,2003,Sheboygan,43.74679,-88.0076,R3,1317.5,100,1317.5,418873.6081,4844243.272,2096.497247,7391.495615,0.038544873,147.5477643,-0.02608297,278.6769697,2,0.907175027,131.1292054,213.112367,4743.996431,243.5555556,488.8888889,8235.222222,4652.440513,7636,127999.868,830.1464844,702.1407071,1303.30858,207.8060069,0.037666319,0.999404591
139,2003140A,2012003A,A,8/14/2003 0:00,226,2003,Sheboygan,43.8006,-88.11966,R3,1047.5,100,1047.5,409931.9119,4850335.473,1686.010618,14383.31976,0.028026734,172.08365,-0.024464563,248.3831962,2,0.891200282,76.29954623,210.2334231,8034.665189,237.9251208,480.2222222,8287.111111,4578.116014,8198.864865,126920.9042,845.557997,684.3059491,1325.74652,207.5392278,0.037444908,0.999383134
140,2003141A,2012003A,A,8/13/2003 0:00,225,2003,St Croix,45.10673,-92.41655,R4,1170,100,1170,73888.48747,5009096.981,1230.0459,10355.53798,0.032757172,161.9093739,-0.038226126,259.3656303,2,0.889417462,97.4562564,210.6375021,5792.791942,250.0917874,459.3333333,8160.555556,3957.055203,8178.297297,119132.563,944.4035373,794.760412,1488.297094,205.5732964,0.035395899,0.999189961
142,2003143A,2022003A,A,8/13/2003 0:00,225,2003,St Croix,45.19505,-92.6481,R4,1260,100,1260,56361.02539,5020158.087,1125.887041,7563.41935,0.042178903,129.680873,-0.050319939,283.962547,2,0.883620411,154.281674,206.82171,4344.653195,246.0193237,444.7777778,8331.333333,4288.329424,8161.27027,128743.9173,964.4399957,777.976721,1519.872838,205.4038138,0.035072803,0.999195056
143,2003144A,2032003A,A,8/15/2003 0:00,227,2003,Jackson,44.19093,-90.90047,R4,148,100,148,188280.802,4900481.135,2011.597825,6676.345179,0.047726925,130.4580986,-0.031258857,291.8530901,2,0.875203751,161.3949915,211.1555944,4343.971502,244.3961353,468.7777778,8297.222222,4883.039743,8030.567568,138041.0444,971.7285156,797.7409233,1490.976356,205.2240747,0.034477672,0.999152138
144,2003145A,2032003A,A,8/13/2003 0:00,225,2003,St Croix,44.97803,-92.56021,R4,1630,100,1630,61602.25611,4995569.359,965.4168018,7636.042189,0.038641763,138.6644578,-0.035738164,274.5979435,2,0.894773804,135.9334857,206.6312006,4300.729496,255.8285024,464.7777778,8266.666667,3761.47155,7357.243243,111506.3958,987.1503906,796.6465048,1554.453103,205.36651,0.034838103,0.999222999
145,2003146A,2042003A,A,8/13/2003 0:00,225,2003,St Croix,44.93448,-92.39256,R4,1016,100,1016,74498.02021,4989835.74,1177.884565,6966.653417,0.04551262,124.8105229,-0.035508652,287.1484628,2,0.879305154,162.3379398,205.9794928,4072.268991,249.821256,451.1111111,8537.555556,4217.439724,7697.135135,124689.8624,936.9320747,747.548087,1478.456687,205.5536158,0.035169911,0.999190022
146,2003147A,2052003A,A,8/13/2003 0:00,225,2003,Pierce,44.80457,-92.41137,R4,638,100,638,72049.34548,4975503.591,1182.397091,7530.472978,0.041170142,128.3465008,-0.040614405,288.0390741,2,0.917023756,159.6925733,208.1927875,4356.435035,249.0797101,458.8888889,8380.333333,4426.752373,8166.324324,129484.4686,914.7275391,746.9710613,1445.739575,205.5550691,0.035068621,0.999183735
147,2003148A,2062003A,A,8/13/2003 0:00,225,2003,Pierce,44.74533,-92.34646,R4,153,100,153,76748.97767,4968582.214,1340.085713,7398.501152,0.045751167,124.0509188,-0.034626513,286.8832463,2,0.906980671,162.8323275,205.4670826,4369.293432,247.4613527,449.4444444,8377.666667,4575.018149,7752.864865,134282.9882,928.0421007,737.8427578,1466.786245,205.520794,0.034834376,0.999194064
148,2003149A,2072003A,A,8/13/2003 0:00,225,2003,Pierce,44.73188,-92.59619,R4,3100,100,3100,56875.6415,4968421.188,1015.636693,8618.902579,0.033936528,134.9844632,-0.031667202,273.7487184,2,0.913887337,138.7642552,204.3665908,4817.269636,249.4589372,447.5555556,8315.888889,4219.898457,7739.837838,125949.1065,967.9331597,758.246396,1525.204232,205.3812228,0.034744289,0.999244572
149,2003150A,2082003A,A,8/13/2003 0:00,225,2003,Pierce,44.65565,-92.2423,R4,575,100,575,84352.01016,4958082.077,1019.24067,10952.2922,0.027247434,160.3422083,-0.032116196,270.9078088,2,0.927305035,110.5656004,215.6250085,5985.766436,254.7270531,466.2222222,8395,4257.502236,8057.486486,121122.7657,977.1745877,877.3953254,1539.608361,205.1504005,0.034298936,0.999217551
150,2003151A,2092003A,A,8/14/2003 0:00,226,2003,Dunn,44.95182,-91.97786,R4,1275,100,1275,107338.7259,4989664.644,1274.240832,7879.77126,0.040863993,138.3630309,-0.043306951,278.7679537,2,0.884778045,140.4049228,208.5654923,4577.006046,240.0507246,450.6666667,8566.888889,4267.459117,8239.054054,125130.7248,937.5097656,760.1351626,1457.198614,205.3642148,0.035245201,0.999163135
151,2003152A,2102003A,A,8/14/2003 0:00,226,2003,Dunn,45.11548,-92.08375,R4,157,100,157,100130.2794,5008364.701,1360.719559,7462.170554,0.053427361,132.6981812,-0.052491965,280.3274155,2,0.899854429,147.6292343,206.5127983,4411.445057,241.3140097,448.5555556,8188,4349.548126,8349.756757,130656.7624,916.5782335,723.2411916,1424.708809,205.7041569,0.035948249,0.999165312
153,2003154A,2122003A,A,8/14/2003 0:00,226,2003,Chippewa,45.13486,-91.58295,R2,74,100,74,139643.3216,5008157.557,1354.850616,7600.200145,0.041050492,134.0108848,-0.043140561,283.4860985,2,0.886099547,149.4752137,208.7484917,4477.525381,241.6111111,442.4444444,8171,4426.210429,8280.972973,129127.1625,909.2349175,735.3021188,1412.747293,205.508631,0.035508149,0.999129982
155,2003156A,2142003A,A,8/14/2003 0:00,226,2003,Chippewa,45.16292,-91.05705,R4,249,100,249,181151.1514,5009060.678,1853.65863,7087.14005,0.064249408,127.6387551,-0.047075425,286.8621295,2,0.913883567,159.2233744,207.2504423,4470.39934,241.5628019,458.7777778,8051.111111,4909.852167,8669.972973,141517.4429,857.8379449,688.0625178,1341.599945,205.8263605,0.035314813,0.999054528
161,2003162A,4322003A,A,7/22/2003 0:00,203,2003,Jefferson,43.16787,-88.99109,R2,76,100,76,338149.9093,4781381.106,2171.155975,5145.455267,0.050636438,132.5574146,-0.039568132,289.1991235,2,0.876865722,156.641709,210.878269,3658.305621,255.5942029,493.4444444,6819.444444,4343.873695,8085.676471,104429.8657,704.4902886,799.6008768,1512.063859,206.3334133,0.035178542,0.999377806
162,2003163A,4332003A,A,7/23/2003 0:00,204,2003,Jefferson,43.17085,-88.84293,R2,75,100,75,350200.9862,4781436.266,1868.995597,18144.08558,0.02906002,195.7691371,-0.035826863,246.7599259,2,0.935215607,50.99078878,221.2645315,10006.54059,258.0338164,494.2222222,7289.666667,4370.654448,8817.645161,100493.8884,722.1127387,934.4300714,1530.741199,206.3759721,0.03498587,0.999381773
163,2003164A,4342003A,A,7/23/2003 0:00,204,2003,Jefferson,43.16075,-88.63259,R2,251,100,251,367276.5196,4779959.72,1944.204409,7517.048637,0.036293856,149.8126756,-0.036838294,276.8730999,2,0.912711546,127.0604243,213.3428877,4730.626523,255.5555556,497.5555556,7391.333333,4516.524089,7984.621622,103807.7297,705.3355035,818.0708982,1503.14435,206.7880402,0.035166098,0.999393523
164,2003165A,4362003A,A,7/23/2003 0:00,204,2003,Jefferson,43.07824,-88.74719,R2,1515,100,1515,357768.7332,4770984.67,1969.499602,5630.894192,0.039238718,144.2029305,-0.041465084,281.1016402,2,0.880859591,136.8987097,212.6522854,3800.196897,257.6811594,487.8888889,7324.555556,4051.919104,6940.432432,95434.18919,716.9737413,818.8410874,1524.676712,206.6765769,0.034977296,0.999400497
165,2003166A,4382003A,A,7/23/2003 0:00,204,2003,Jefferson,43.00732,-88.88095,R2,249,100,249,346703.1048,4763344.321,2142.389773,8314.600229,0.03659268,151.3815775,-0.026816186,261.9255788,2,0.876488887,110.5440013,206.6535781,5228.495001,265.8599034,514.8888889,7355.111111,4587.403072,8503.702703,108040.044,724.0561523,766.7482054,1536.183642,206.5680358,0.03488052,0.999406864
169,2003170A,4452003A,A,7/24/2003 0:00,205,2003,Walworth,42.63366,-88.35442,R2,890,100,890,388949.001,4721023.771,2766.186768,5969.701078,0.047136178,139.5325586,-0.040052774,282.2728155,2,0.936378568,142.7402569,210.902687,4367.943923,264.9710145,476.4444444,7536.222222,5066.903577,8400.459459,119668.3754,698.2145725,773.3921985,1476.206722,207.2808891,0.035061815,0.999425695
